ZCTA,COUNTY,STATE,COUNTYFP
78411,Nueces County,TX,48355
78539,Hidalgo County,TX,48215
78586,Cameron County,TX,48061
78598,,,
78602,Bastrop County,TX,48021
78628,Williamson County,TX,48491
78661,Caldwell County,TX,48055
78731,Travis County,TX,48453
78748,Travis County,TX,48453
78759,Travis County,TX,48453
78945,Fayette County,TX,48149
79018,Hartley County,TX,48205
79052,Swisher County,TX,48437
79056,Lipscomb County,TX,48295
79109,Randall County,TX,48381
79356,Garza County,TX,48169
79416,Lubbock County,TX,48303
79510,Callahan County,TX,48059
79546,Fisher County,TX,48151
79561,Nolan County,TX,48353
79734,Jeff Davis County,TX,48243
79741,Ector County,TX,48135
79788,Ward County,TX,48475
96863,Honolulu County,HI,15003
96729,Maui County,HI,15009
96707,Honolulu County,HI,15003
96720,Hawaii County,HI,15001
96727,Hawaii County,HI,15001
96741,Kauai County,HI,15007
96783,Hawaii County,HI,15001
04083,York County,ME,23031
04002,York County,ME,23031
04020,York County,ME,23031
04041,Oxford County,ME,23017
04250,Androscoggin County,ME,23001
04027,York County,ME,23031
04030,York County,ME,23031
04091,Cumberland County,ME,23005
04217,Oxford County,ME,23017
04001,York County,ME,23031
04289,Oxford County,ME,23017
04345,Kennebec County,ME,23011
04607,Hancock County,ME,23009
04609,Hancock County,ME,23009
04624,Hancock County,ME,23009
04627,,,
04640,Hancock County,ME,23009
04648,Washington County,ME,23029
04655,Washington County,ME,23029
04664,Hancock County,ME,23009
04674,,,
04676,Hancock County,ME,23009
04686,Washington County,ME,23029
04495,Penobscot County,ME,23019
98938,Yakima County,WA,53077
98947,Yakima County,WA,53077
99008,Lincoln County,WA,53043
99036,Spokane County,WA,53063
99110,Stevens County,WA,53065
99136,Whitman County,WA,53075
99160,Ferry County,WA,53019
99348,Walla Walla County,WA,53071
98011,King County,WA,53033
98021,Snohomish County,WA,53061
98022,King County,WA,53033
98051,King County,WA,53033
98057,King County,WA,53033
98115,King County,WA,53033
98126,King County,WA,53033
98166,King County,WA,53033
98225,,,
98266,Whatcom County,WA,53073
98274,Skagit County,WA,53057
98290,Snohomish County,WA,53061
98354,Pierce County,WA,53053
98390,Pierce County,WA,53053
98513,Thurston County,WA,53067
98569,,,
79927,El Paso County,TX,48141
75434,Lamar County,TX,48277
75025,Collin County,TX,48085
75032,Rockwall County,TX,48397
75034,Collin County,TX,48085
75048,Dallas County,TX,48113
75117,Van Zandt County,TX,48467
75125,Ellis County,TX,48139
75163,Henderson County,TX,48213
75210,Dallas County,TX,48113
75215,Dallas County,TX,48113
75248,Dallas County,TX,48113
75412,Red River County,TX,48387
75449,Fannin County,TX,48147
75479,Fannin County,TX,48147
75494,Wood County,TX,48499
75570,Bowie County,TX,48037
75644,Upshur County,TX,48459
75702,Smith County,TX,48423
75759,Cherokee County,TX,48073
75859,Freestone County,TX,48161
76001,Tarrant County,TX,48439
04009,Cumberland County,ME,23005
04237,Oxford County,ME,23017
04239,Franklin County,ME,23007
04252,Androscoggin County,ME,23001
04253,Androscoggin County,ME,23001
04079,,,
04487,Penobscot County,ME,23019
04535,Lincoln County,ME,23015
04544,Lincoln County,ME,23015
04564,Lincoln County,ME,23015
04617,Hancock County,ME,23009
04652,Washington County,ME,23029
04485,Piscataquis County,ME,23021
04489,Penobscot County,ME,23019
04490,Washington County,ME,23029
04493,Penobscot County,ME,23019
04496,Waldo County,ME,23027
04497,Aroostook County,ME,23003
04537,Lincoln County,ME,23015
04538,,,
04541,Lincoln County,ME,23015
98642,Clark County,WA,53011
98645,Cowlitz County,WA,53015
98661,Clark County,WA,53011
98671,Clark County,WA,53011
98827,Okanogan County,WA,53047
98851,Grant County,WA,53025
99111,Whitman County,WA,53075
99133,Douglas County,WA,53017
99185,Lincoln County,WA,53043
98001,King County,WA,53033
98004,King County,WA,53033
98012,Snohomish County,WA,53061
98020,Snohomish County,WA,53061
98027,King County,WA,53033
98036,Snohomish County,WA,53061
98106,King County,WA,53033
98134,King County,WA,53033
98203,Snohomish County,WA,53061
98241,Snohomish County,WA,53061
98251,Snohomish County,WA,53061
98321,Pierce County,WA,53053
98338,Pierce County,WA,53053
98357,Clallam County,WA,53009
98375,Pierce County,WA,53053
76041,Ellis County,TX,48139
76050,Johnson County,TX,48251
76064,Ellis County,TX,48139
76102,Tarrant County,TX,48439
76110,Tarrant County,TX,48439
76134,Tarrant County,TX,48439
76155,Tarrant County,TX,48439
76247,Denton County,TX,48121
76258,Denton County,TX,48121
76460,Young County,TX,48503
76463,Erath County,TX,48143
76538,Hamilton County,TX,48193
76570,Falls County,TX,48145
76579,Bell County,TX,48027
76637,Bosque County,TX,48035
76665,Bosque County,TX,48035
76844,Mills County,TX,48333
76862,Concho County,TX,48095
76890,Brown County,TX,48049
77069,Harris County,TX,48201
77088,Harris County,TX,48201
77350,Polk County,TX,48373
77381,Montgomery County,TX,48339
77422,Brazoria County,TX,48039
03909,York County,ME,23031
04074,Cumberland County,ME,23005
03908,York County,ME,23031
04102,Cumberland County,ME,23005
04238,Oxford County,ME,23017
04227,Oxford County,ME,23017
04551,,,
04553,Lincoln County,ME,23015
04554,Lincoln County,ME,23015
04563,Knox County,ME,23013
04568,Lincoln County,ME,23015
04570,Lincoln County,ME,23015
04573,Lincoln County,ME,23015
04579,Sagadahoc County,ME,23023
04605,Hancock County,ME,23009
04612,Hancock County,ME,23009
04625,,,
04628,Washington County,ME,23029
04643,,,
98396,Pierce County,WA,53053
98445,Pierce County,WA,53053
98465,Pierce County,WA,53053
98528,Mason County,WA,53045
98532,Lewis County,WA,53041
98548,Mason County,WA,53045
98604,Clark County,WA,53011
98682,Clark County,WA,53011
98828,Chelan County,WA,53007
98852,Chelan County,WA,53007
98942,Yakima County,WA,53077
99019,Spokane County,WA,53063
99141,Ferry County,WA,53019
99161,Whitman County,WA,53075
99224,Spokane County,WA,53063
99345,Benton County,WA,53005
04347,Kennebec County,ME,23011
77477,Fort Bend County,TX,48157
77484,Harris County,TX,48201
77515,Brazoria County,TX,48039
77533,Liberty County,TX,48291
77551,Galveston County,TX,48167
77560,Chambers County,TX,48071
77701,Jefferson County,TX,48245
77707,Jefferson County,TX,48245
77960,Goliad County,TX,48175
77994,DeWitt County,TX,48123
78076,Zapata County,TX,48505
78159,Gonzales County,TX,48177
78224,Bexar County,TX,48029
78255,Bexar County,TX,48029
78415,Nueces County,TX,48355
78576,Hidalgo County,TX,48215
78620,Hays County,TX,48209
78648,Caldwell County,TX,48055
78654,Burnet County,TX,48053
78724,Travis County,TX,48453
78750,Travis County,TX,48453
78836,Dimmit County,TX,48127
78931,Austin County,TX,48015
79019,Armstrong County,TX,48011
79058,Potter County,TX,48375
04231,Oxford County,ME,23017
04103,Cumberland County,ME,23005
04105,Cumberland County,ME,23005
04107,Cumberland County,ME,23005
04110,,,
04210,Androscoggin County,ME,23001
04222,Androscoggin County,ME,23001
04076,York County,ME,23031
04086,Sagadahoc County,ME,23023
03907,York County,ME,23031
04631,Washington County,ME,23029
04635,Hancock County,ME,23009
04645,Knox County,ME,23013
04654,Washington County,ME,23029
04351,Kennebec County,ME,23011
04421,Hancock County,ME,23009
04428,Penobscot County,ME,23019
79085,Castro County,TX,48069
79095,Collingsworth County,TX,48087
79227,Foard County,TX,48155
79233,Hall County,TX,48191
79240,Donley County,TX,48129
79259,Hall County,TX,48191
79322,Crosby County,TX,48107
79324,Bailey County,TX,48017
79351,Dawson County,TX,48115
79360,Gaines County,TX,48165
79364,Lubbock County,TX,48303
79371,Bailey County,TX,48017
79382,Lubbock County,TX,48303
79528,Kent County,TX,48263
79562,Taylor County,TX,48441
79748,Howard County,TX,48227
79223,Cottle County,TX,48101
04286,Oxford County,ME,23017
79244,Motley County,TX,48345
79258,Floyd County,TX,48153
79313,Hockley County,TX,48219
04221,Oxford County,ME,23017
04097,Cumberland County,ME,23005
04008,Sagadahoc County,ME,23023
04038,Cumberland County,ME,23005
04660,Hancock County,ME,23009
04668,Washington County,ME,23029
04669,,,
04671,Washington County,ME,23029
04431,Hancock County,ME,23009
04355,Kennebec County,ME,23011
04359,Kennebec County,ME,23011
04101,Cumberland County,ME,23005
04049,York County,ME,23031
04061,York County,ME,23031
04220,Oxford County,ME,23017
04226,Oxford County,ME,23017
04236,Androscoggin County,ME,23001
04254,Androscoggin County,ME,23001
04611,,,
04613,,,
04434,Penobscot County,ME,23019
04441,Piscataquis County,ME,23021
04443,Piscataquis County,ME,23021
04412,Penobscot County,ME,23019
04415,Piscataquis County,ME,23021
04066,Cumberland County,ME,23005
04069,Cumberland County,ME,23005
04646,Hancock County,ME,23009
04650,Hancock County,ME,23009
04658,Washington County,ME,23029
04450,Penobscot County,ME,23019
04471,Aroostook County,ME,23003
04474,Penobscot County,ME,23019
04476,Hancock County,ME,23009
04454,Washington County,ME,23029
04259,Kennebec County,ME,23011
04285,Franklin County,ME,23007
04418,Penobscot County,ME,23019
04473,Penobscot County,ME,23019
04492,Washington County,ME,23029
04547,Knox County,ME,23013
04548,Sagadahoc County,ME,23023
04555,Lincoln County,ME,23015
04571,Lincoln County,ME,23015
04574,Knox County,ME,23013
04410,Penobscot County,ME,23019
03910,York County,ME,23031
03911,York County,ME,23031
04006,York County,ME,23031
04677,,,
77905,Victoria County,TX,48469
77973,Victoria County,TX,48469
77979,Calhoun County,TX,48057
78026,Atascosa County,TX,48013
78039,Medina County,TX,48325
78045,Webb County,TX,48479
78112,Bexar County,TX,48029
78121,Wilson County,TX,48493
78145,Bee County,TX,48025
78154,Guadalupe County,TX,48187
78245,Bexar County,TX,48029
78247,Bexar County,TX,48029
78264,Bexar County,TX,48029
78361,Jim Hogg County,TX,48247
78419,Nueces County,TX,48355
78503,Hidalgo County,TX,48215
78616,Caldwell County,TX,48055
78626,Williamson County,TX,48491
78664,Williamson County,TX,48491
78704,Travis County,TX,48453
78738,Travis County,TX,48453
78830,Dimmit County,TX,48127
78951,Colorado County,TX,48089
79034,Lipscomb County,TX,48295
04411,Penobscot County,ME,23019
04017,,,
04019,,,
04021,Cumberland County,ME,23005
04024,Cumberland County,ME,23005
04614,,,
04626,Washington County,ME,23029
79068,Carson County,TX,48065
79331,Dawson County,TX,48115
79423,Lubbock County,TX,48303
79506,Nolan County,TX,48353
79549,Scurry County,TX,48415
79703,Midland County,TX,48329
79758,Ector County,TX,48135
79783,Martin County,TX,48317
79839,Hudspeth County,TX,48229
79915,El Paso County,TX,48141
75886,Anderson County,TX,48001
78842,Val Verde County,TX,48465
75659,Harrison County,TX,48203
76880,Mills County,TX,48333
75050,Dallas County,TX,48113
75061,Dallas County,TX,48113
75065,Denton County,TX,48121
75071,Collin County,TX,48085
75077,Denton County,TX,48121
75098,Collin County,TX,48085
75148,Henderson County,TX,48213
75172,Dallas County,TX,48113
75220,Dallas County,TX,48113
75420,Hopkins County,TX,48223
04353,Lincoln County,ME,23015
04039,Cumberland County,ME,23005
04040,Cumberland County,ME,23005
04048,York County,ME,23031
04050,,,
04051,Oxford County,ME,23017
04055,Cumberland County,ME,23005
04679,,,
04680,Washington County,ME,23029
75423,Hunt County,TX,48231
75468,Lamar County,TX,48277
75474,Hunt County,TX,48231
75481,Hopkins County,TX,48223
75571,Morris County,TX,48343
75640,Harrison County,TX,48203
75652,Rusk County,TX,48401
75750,Smith County,TX,48423
75773,Wood County,TX,48499
75861,Anderson County,TX,48001
75938,Tyler County,TX,48457
76008,Parker County,TX,48367
76053,Tarrant County,TX,48439
76179,Tarrant County,TX,48439
76245,Grayson County,TX,48181
76271,Grayson County,TX,48181
76377,Clay County,TX,48077
76504,Bell County,TX,48027
76525,Hamilton County,TX,48193
76627,Hill County,TX,48217
76648,Hill County,TX,48217
76820,Mason County,TX,48319
76871,San Saba County,TX,48411
77003,Harris County,TX,48201
96744,Honolulu County,HI,15003
96760,Hawaii County,HI,15001
96777,Hawaii County,HI,15001
96789,Honolulu County,HI,15003
96821,Honolulu County,HI,15003
96742,Kalawao County,HI,15005
96761,Maui County,HI,15009
96768,Maui County,HI,15009
96779,Maui County,HI,15009
96816,Honolulu County,HI,15003
96825,Honolulu County,HI,15003
96738,Hawaii County,HI,15001
96703,Kauai County,HI,15007
96746,Kauai County,HI,15007
96790,Maui County,HI,15009
96701,Honolulu County,HI,15003
96704,Hawaii County,HI,15001
96708,Maui County,HI,15009
96713,Maui County,HI,15009
96717,Honolulu County,HI,15003
96719,Hawaii County,HI,15001
96725,Hawaii County,HI,15001
96728,Hawaii County,HI,15001
96731,Honolulu County,HI,15003
04057,Cumberland County,ME,23005
04093,York County,ME,23031
04095,York County,ME,23031
04459,Aroostook County,ME,23003
04344,Kennebec County,ME,23011
04364,Kennebec County,ME,23011
04401,Penobscot County,ME,23019
04408,Hancock County,ME,23009
04346,Kennebec County,ME,23011
04429,Hancock County,ME,23009
04438,Waldo County,ME,23027
04472,Hancock County,ME,23009
04481,Piscataquis County,ME,23021
04258,Androscoggin County,ME,23001
04464,Piscataquis County,ME,23021
04263,Androscoggin County,ME,23001
04422,Penobscot County,ME,23019
04292,Oxford County,ME,23017
04426,Piscataquis County,ME,23021
98019,King County,WA,53033
98031,King County,WA,53033
98038,King County,WA,53033
98077,King County,WA,53033
98248,Whatcom County,WA,53073
98264,Whatcom County,WA,53073
98360,Pierce County,WA,53053
98382,Clallam County,WA,53009
98409,Pierce County,WA,53053
98443,Pierce County,WA,53053
98538,Lewis County,WA,53041
98581,Cowlitz County,WA,53015
98647,Wahkiakum County,WA,53069
98844,Okanogan County,WA,53047
98858,Douglas County,WA,53017
98953,Yakima County,WA,53077
99021,Spokane County,WA,53063
99119,Pend Oreille County,WA,53051
99146,Ferry County,WA,53019
99169,Adams County,WA,53001
99353,Benton County,WA,53005
98025,King County,WA,53033
98005,King County,WA,53033
98029,King County,WA,53033
77045,Harris County,TX,48201
77049,Harris County,TX,48201
77058,Harris County,TX,48201
77061,Harris County,TX,48201
77068,Harris County,TX,48201
77077,Harris County,TX,48201
77375,Harris County,TX,48201
77418,Austin County,TX,48015
77430,Brazoria County,TX,48039
77436,Wharton County,TX,48481
77506,Harris County,TX,48201
77511,Brazoria County,TX,48039
77534,Brazoria County,TX,48039
77564,Liberty County,TX,48291
77624,Tyler County,TX,48457
77840,Brazos County,TX,48041
77864,Madison County,TX,48313
77983,Calhoun County,TX,48057
78066,Medina County,TX,48325
78212,Bexar County,TX,48029
78218,Bexar County,TX,48029
78254,Bexar County,TX,48029
78371,Webb County,TX,48479
78379,Kleberg County,TX,48273
96737,Hawaii County,HI,15001
96751,Kauai County,HI,15007
96780,Hawaii County,HI,15001
96796,Kauai County,HI,15007
96826,Honolulu County,HI,15003
96740,Hawaii County,HI,15001
96743,Hawaii County,HI,15001
96747,Kauai County,HI,15007
96749,Hawaii County,HI,15001
96753,Maui County,HI,15009
96756,Kauai County,HI,15007
96757,Maui County,HI,15009
04257,Oxford County,ME,23017
04260,Cumberland County,ME,23005
04261,Oxford County,ME,23017
04265,Kennebec County,ME,23011
98052,King County,WA,53033
98053,King County,WA,53033
98068,Kittitas County,WA,53037
98229,Whatcom County,WA,53073
98230,Whatcom County,WA,53073
98312,Kitsap County,WA,53035
98349,Pierce County,WA,53053
98373,Pierce County,WA,53053
98512,Thurston County,WA,53067
98550,Grays Harbor County,WA,53027
98602,Klickitat County,WA,53039
98603,Cowlitz County,WA,53015
98684,Clark County,WA,53011
98822,Chelan County,WA,53007
98840,Okanogan County,WA,53047
98902,Yakima County,WA,53077
99012,Spokane County,WA,53063
99114,Stevens County,WA,53065
99138,Ferry County,WA,53019
99171,Whitman County,WA,53075
98045,King County,WA,53033
98092,King County,WA,53033
98168,King County,WA,53033
98177,King County,WA,53033
78382,Aransas County,TX,48007
78390,San Patricio County,TX,48409
78393,Refugio County,TX,48391
78404,Nueces County,TX,48355
78520,Cameron County,TX,48061
78548,Starr County,TX,48427
78573,Hidalgo County,TX,48215
78605,Burnet County,TX,48053
78640,Hays County,TX,48209
78660,Travis County,TX,48453
78703,Travis County,TX,48453
78736,Travis County,TX,48453
78883,Bandera County,TX,48019
78953,Bastrop County,TX,48021
79041,Hale County,TX,48189
79053,Parmer County,TX,48369
79201,Childress County,TX,48075
79239,Hall County,TX,48191
79245,Hall County,TX,48191
79316,Terry County,TX,48445
79346,Cochran County,TX,48079
79377,Dawson County,TX,48115
79517,Borden County,TX,48033
79541,Taylor County,TX,48441
96759,Honolulu County,HI,15003
96763,Maui County,HI,15009
96771,Hawaii County,HI,15001
96774,Hawaii County,HI,15001
96776,Hawaii County,HI,15001
96781,Hawaii County,HI,15001
96785,Hawaii County,HI,15001
96786,Honolulu County,HI,15003
96793,Maui County,HI,15009
96797,Honolulu County,HI,15003
96813,Honolulu County,HI,15003
04267,Oxford County,ME,23017
04455,Penobscot County,ME,23019
04456,Penobscot County,ME,23019
04469,Penobscot County,ME,23019
04350,Kennebec County,ME,23011
04357,Sagadahoc County,ME,23023
04406,Piscataquis County,ME,23021
04416,Hancock County,ME,23009
04427,Penobscot County,ME,23019
04449,Penobscot County,ME,23019
04475,Penobscot County,ME,23019
04479,Piscataquis County,ME,23021
98201,Snohomish County,WA,53061
98204,Snohomish County,WA,53061
98224,King County,WA,53033
98240,Whatcom County,WA,53073
98279,San Juan County,WA,53055
98294,Snohomish County,WA,53061
98332,Pierce County,WA,53053
98376,Jefferson County,WA,53031
98404,Pierce County,WA,53053
98466,Pierce County,WA,53053
98547,Pacific County,WA,53049
98563,Grays Harbor County,WA,53027
98582,Lewis County,WA,53041
98596,Lewis County,WA,53041
98613,Klickitat County,WA,53039
98643,Wahkiakum County,WA,53069
98674,Cowlitz County,WA,53015
98860,Grant County,WA,53025
98908,Yakima County,WA,53077
98944,Benton County,WA,53005
99109,Stevens County,WA,53065
